band,channel,index,macaddr,mode,radio_name,radio_type,spatial_stream,status,tx_power,utilization,ap_ap_deployment_mode,ap_client_count,ap_firmware_version,ap_group_name,ap_ip_address,ap_macaddr,ap_model,ap_name,ap_public_ip_address,ap_last_modified
1,104,0,RADIO_f9fd1d8440a4,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,11.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_9b2a0123fd57,AP_ad5948619842,635,AP-ENGQUIM08,158.109.XXX.XXX,1747356291
0,1,1,RADIO_258343cb6eed,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,50.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_9b2a0123fd57,AP_ad5948619842,635,AP-ENGQUIM08,158.109.XXX.XXX,1747356291
3,,2,RADIO_240b10c79d5f,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,7,10.6.0.3_90581,Bellaterra,IP_9b2a0123fd57,AP_ad5948619842,635,AP-ENGQUIM08,158.109.XXX.XXX,1747356291
1,52,0,RADIO_0fa26f956f04,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_4474a39c90fb,AP_fb9884b2b6ae,635,AP-LLET21,158.109.XXX.XXX,1749014808
0,1,1,RADIO_4593a18ce98a,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,40.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_4474a39c90fb,AP_fb9884b2b6ae,635,AP-LLET21,158.109.XXX.XXX,1749014808
3,,2,RADIO_07255a0f1865,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_4474a39c90fb,AP_fb9884b2b6ae,635,AP-LLET21,158.109.XXX.XXX,1749014808
1,56,0,RADIO_90c6f6659d7e,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,6.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_b23b8f742fee,AP_9d35239d7db7,635,AP-EDBLANC42,158.109.XXX.XXX,1747654826
0,6,1,RADIO_14be257233cd,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,6.0,80.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_b23b8f742fee,AP_9d35239d7db7,635,AP-EDBLANC42,158.109.XXX.XXX,1747654826
3,,2,RADIO_b2159244501c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_b23b8f742fee,AP_9d35239d7db7,635,AP-EDBLANC42,158.109.XXX.XXX,1747654826
1,40,0,RADIO_65ba4ce5bcd4,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,4.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_186f546b8b6f,AP_19c6911b8bbf,635,AP-ECOSOC14,158.109.XXX.XXX,1749013529
0,6,1,RADIO_610d1d5826ba,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,65.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_186f546b8b6f,AP_19c6911b8bbf,635,AP-ECOSOC14,158.109.XXX.XXX,1749013529
3,,2,RADIO_7cd187293568,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,4,10.6.0.3_90581,Bellaterra,IP_186f546b8b6f,AP_19c6911b8bbf,635,AP-ECOSOC14,158.109.XXX.XXX,1749013529
1,36,0,RADIO_08687fafc3f9,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,2.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7972b3fc4d5f,AP_6a4758fd85a0,635,AP-POL02,158.109.XXX.XXX,1749013533
0,6,1,RADIO_8d34e84be1c1,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,8.0,38.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7972b3fc4d5f,AP_6a4758fd85a0,635,AP-POL02,158.109.XXX.XXX,1749013533
3,,2,RADIO_201a85e0f290,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_7972b3fc4d5f,AP_6a4758fd85a0,635,AP-POL02,158.109.XXX.XXX,1749013533
1,64,0,RADIO_5929ccacff2b,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,2.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_5f1db6eae110,AP_125cfa610005,635,AP-ECOSOC04,158.109.XXX.XXX,1749013529
0,11,1,RADIO_da76da46c5a5,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,47.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_5f1db6eae110,AP_125cfa610005,635,AP-ECOSOC04,158.109.XXX.XXX,1749013529
3,,2,RADIO_c32d6e8ab248,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_5f1db6eae110,AP_125cfa610005,635,AP-ECOSOC04,158.109.XXX.XXX,1749013529
1,136,0,RADIO_93adbbe743ed,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_41bf5febd6ac,AP_79c9486f3364,635,AP-LLET51,158.109.XXX.XXX,1749015357
0,1,1,RADIO_044bb4005cad,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,22.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_41bf5febd6ac,AP_79c9486f3364,635,AP-LLET51,158.109.XXX.XXX,1749015357
3,,2,RADIO_2c3f93943e24,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_41bf5febd6ac,AP_79c9486f3364,635,AP-LLET51,158.109.XXX.XXX,1749015357
1,44,0,RADIO_541f738251e3,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,3.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_96f2c79095db,AP_98717d231efc,635,AP-EDBLANC44,158.109.XXX.XXX,1747356326
0,11,1,RADIO_b6e06fcad2b7,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,81.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_96f2c79095db,AP_98717d231efc,635,AP-EDBLANC44,158.109.XXX.XXX,1747356326
3,,2,RADIO_2044bec588ed,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_96f2c79095db,AP_98717d231efc,635,AP-EDBLANC44,158.109.XXX.XXX,1747356326
1,52,0,RADIO_6a735c914630,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,4.0,IAP,8,10.6.0.3_90581,Bellaterra,IP_53edc91203d8,AP_dbe58f03fee0,635,AP-REC20,158.109.XXX.XXX,1747356288
0,1,1,RADIO_7852086308bf,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,24.0,IAP,8,10.6.0.3_90581,Bellaterra,IP_53edc91203d8,AP_dbe58f03fee0,635,AP-REC20,158.109.XXX.XXX,1747356288
3,,2,RADIO_1bc50e5c1eab,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,8,10.6.0.3_90581,Bellaterra,IP_53edc91203d8,AP_dbe58f03fee0,635,AP-REC20,158.109.XXX.XXX,1747356288
1,132,0,RADIO_5e136a1f01b8,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,3.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_da25b9fbc152,AP_4c230fe73fd1,635,AP-CIEN104,158.109.XXX.XXX,1747356295
0,6,1,RADIO_2baeea9200ef,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,34.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_da25b9fbc152,AP_4c230fe73fd1,635,AP-CIEN104,158.109.XXX.XXX,1747356295
3,,2,RADIO_556c1f17c434,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,6,10.6.0.3_90581,Bellaterra,IP_da25b9fbc152,AP_4c230fe73fd1,635,AP-CIEN104,158.109.XXX.XXX,1747356295
1,48,0,RADIO_1b28186a7a09,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,16.0,IAP,22,10.6.0.3_90581,Bellaterra,IP_8bcbcaa83367,AP_2c0d2d8ad2ed,635,AP-BIBCIE01,158.109.XXX.XXX,1749103004
0,11,1,RADIO_dad2683dca05,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,7.0,60.0,IAP,22,10.6.0.3_90581,Bellaterra,IP_8bcbcaa83367,AP_2c0d2d8ad2ed,635,AP-BIBCIE01,158.109.XXX.XXX,1749103004
3,,2,RADIO_bde9d4f3f6a3,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,22,10.6.0.3_90581,Bellaterra,IP_8bcbcaa83367,AP_2c0d2d8ad2ed,635,AP-BIBCIE01,158.109.XXX.XXX,1749103004
1,136,0,RADIO_680308a8db3a,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,3.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_63edb200624d,AP_a7c52d791ccd,635,AP-LLET77,158.109.XXX.XXX,1748928254
0,11,1,RADIO_69ee9f03b3d0,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,32.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_63edb200624d,AP_a7c52d791ccd,635,AP-LLET77,158.109.XXX.XXX,1748928254
3,,2,RADIO_7873d630f87c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_63edb200624d,AP_a7c52d791ccd,635,AP-LLET77,158.109.XXX.XXX,1748928254
1,136,0,RADIO_432b9e1e57c9,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e6518ada5ad6,AP_07d88af79fd8,635,AP-GTIP19,158.109.XXX.XXX,1749553516
0,1,1,RADIO_e607c0322d5a,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,5.0,27.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e6518ada5ad6,AP_07d88af79fd8,635,AP-GTIP19,158.109.XXX.XXX,1749553516
3,,2,RADIO_583ab9c7b6df,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_e6518ada5ad6,AP_07d88af79fd8,635,AP-GTIP19,158.109.XXX.XXX,1749553516
1,108,0,RADIO_f08d97384f64,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_f869263c1488,AP_93f721ef8bb8,635,AP-GTIP18,158.109.XXX.XXX,1749531925
0,11,1,RADIO_5913ab2d18b9,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,5.0,11.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_f869263c1488,AP_93f721ef8bb8,635,AP-GTIP18,158.109.XXX.XXX,1749531925
3,,2,RADIO_e4f23b576503,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_f869263c1488,AP_93f721ef8bb8,635,AP-GTIP18,158.109.XXX.XXX,1749531925
1,120,0,RADIO_1e2d02ada05f,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,6.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_6c575cf9f6a5,AP_9a7d0ac5c472,635,AP-EDBLANC51,158.109.XXX.XXX,1747245285
0,11,1,RADIO_e693a6514652,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,74.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_6c575cf9f6a5,AP_9a7d0ac5c472,635,AP-EDBLANC51,158.109.XXX.XXX,1747245285
3,,2,RADIO_2edce96f077e,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_6c575cf9f6a5,AP_9a7d0ac5c472,635,AP-EDBLANC51,158.109.XXX.XXX,1747245285
1,64,0,RADIO_3f1eb9d299be,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,4.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_50b81bd66dc8,AP_b7ac81bde999,635,AP-EDBLANC34,158.109.XXX.XXX,1747500205
0,1,1,RADIO_5ca1c56cc752,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,69.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_50b81bd66dc8,AP_b7ac81bde999,635,AP-EDBLANC34,158.109.XXX.XXX,1747500205
3,,2,RADIO_b08a5cef95e8,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_50b81bd66dc8,AP_b7ac81bde999,635,AP-EDBLANC34,158.109.XXX.XXX,1747500205
1,132+,0,RADIO_b1acb8013f97,0,Radio 5 GHz,802.11ax,2x2:2,Down,18.0,3.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7506fb7b1663,AP_2819609b1612,635,AP-EDBLANC50,158.109.XXX.XXX,1731664166
0,11,1,RADIO_b6ae4988ea91,0,Radio 2.4 GHz,802.11ax,2x2:2,Down,9.0,11.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7506fb7b1663,AP_2819609b1612,635,AP-EDBLANC50,158.109.XXX.XXX,1731664166
3,,2,RADIO_f5cbb28796e2,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_7506fb7b1663,AP_2819609b1612,635,AP-EDBLANC50,158.109.XXX.XXX,1731664166
1,48,0,RADIO_5c457eb34f5f,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,3.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_b03c088b996a,AP_5cbbb0366ab7,635,AP-EDBLANC37,158.109.XXX.XXX,1748026323
0,1,1,RADIO_e4d627389654,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,77.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_b03c088b996a,AP_5cbbb0366ab7,635,AP-EDBLANC37,158.109.XXX.XXX,1748026323
3,,2,RADIO_84e23915169f,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_b03c088b996a,AP_5cbbb0366ab7,635,AP-EDBLANC37,158.109.XXX.XXX,1748026323
1,116,0,RADIO_06dd9d0fa84b,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,4.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_a02447608592,AP_ca232c11740f,635,AP-EDBLANC35,158.109.XXX.XXX,1747934970
0,6,1,RADIO_53b7b551ac10,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,80.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_a02447608592,AP_ca232c11740f,635,AP-EDBLANC35,158.109.XXX.XXX,1747934970
3,,2,RADIO_ae476c00c0be,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_a02447608592,AP_ca232c11740f,635,AP-EDBLANC35,158.109.XXX.XXX,1747934970
1,40,0,RADIO_055b9f6f4f72,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,3.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_48e1a6a25082,AP_9667d3e7af18,635,AP-EDBLANC38,158.109.XXX.XXX,1749400782
0,1,1,RADIO_e86b0d52ed38,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,72.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_48e1a6a25082,AP_9667d3e7af18,635,AP-EDBLANC38,158.109.XXX.XXX,1749400782
3,,2,RADIO_c112a179825d,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_48e1a6a25082,AP_9667d3e7af18,635,AP-EDBLANC38,158.109.XXX.XXX,1749400782
1,112,0,RADIO_50ed6f5db526,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,5.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_d8e21b5e137f,AP_605ce6ba3111,635,AP-EDBLANC40,158.109.XXX.XXX,1747356318
0,11,1,RADIO_3b03cf339fbe,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,74.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_d8e21b5e137f,AP_605ce6ba3111,635,AP-EDBLANC40,158.109.XXX.XXX,1747356318
3,,2,RADIO_bc774b46f2ea,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_d8e21b5e137f,AP_605ce6ba3111,635,AP-EDBLANC40,158.109.XXX.XXX,1747356318
1,60,0,RADIO_b5393d8d9ada,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,2.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_9e011329dcc7,AP_301b51eb5634,635,AP-EDBLANC39,158.109.XXX.XXX,1748656334
0,11,1,RADIO_55c02fa6ba92,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,78.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_9e011329dcc7,AP_301b51eb5634,635,AP-EDBLANC39,158.109.XXX.XXX,1748656334
3,,2,RADIO_b2cb2aa55e01,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_9e011329dcc7,AP_301b51eb5634,635,AP-EDBLANC39,158.109.XXX.XXX,1748656334
1,100,0,RADIO_16b4fc82ee81,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,3.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_b986b7172aa7,AP_3ed3a05efb2d,635,AP-EDBLANC21,158.109.XXX.XXX,1747356324
0,6,1,RADIO_bd0db1e247d9,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,40.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_b986b7172aa7,AP_3ed3a05efb2d,635,AP-EDBLANC21,158.109.XXX.XXX,1747356324
3,,2,RADIO_ef46a923b72f,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_b986b7172aa7,AP_3ed3a05efb2d,635,AP-EDBLANC21,158.109.XXX.XXX,1747356324
1,36,0,RADIO_d20099348dc7,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,2.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_5aff796dc8e0,AP_7df2e7ab5a54,635,AP-LLET82,158.109.XXX.XXX,1748926689
0,1,1,RADIO_4e86adac1cdc,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,39.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_5aff796dc8e0,AP_7df2e7ab5a54,635,AP-LLET82,158.109.XXX.XXX,1748926689
3,,2,RADIO_76de482e789c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,4,10.6.0.3_90581,Bellaterra,IP_5aff796dc8e0,AP_7df2e7ab5a54,635,AP-LLET82,158.109.XXX.XXX,1748926689
1,136,0,RADIO_fba1dd12d927,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,4.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_5e19b8dc693e,AP_f9641e536cae,635,AP-EDBLANC33,158.109.XXX.XXX,1745940808
0,6,1,RADIO_c1c7f6e06b99,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,87.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_5e19b8dc693e,AP_f9641e536cae,635,AP-EDBLANC33,158.109.XXX.XXX,1745940808
3,,2,RADIO_546662655123,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_5e19b8dc693e,AP_f9641e536cae,635,AP-EDBLANC33,158.109.XXX.XXX,1745940808
1,108,0,RADIO_bcdb74400360,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,6.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_156e0644dc5f,AP_6c5a19185754,635,AP-EDBLANC18,158.109.XXX.XXX,1745940778
0,6,1,RADIO_25e47115f099,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,78.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_156e0644dc5f,AP_6c5a19185754,635,AP-EDBLANC18,158.109.XXX.XXX,1745940778
3,,2,RADIO_b7e058d17ec4,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,7,10.6.0.3_90581,Bellaterra,IP_156e0644dc5f,AP_6c5a19185754,635,AP-EDBLANC18,158.109.XXX.XXX,1745940778
1,120,0,RADIO_d78a25b2fc8a,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,4.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_e156b9658cd7,AP_77475c461d7f,635,AP-EDBLANC36,158.109.XXX.XXX,1747425068
0,11,1,RADIO_9d6ff8ad1094,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,8.0,68.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_e156b9658cd7,AP_77475c461d7f,635,AP-EDBLANC36,158.109.XXX.XXX,1747425068
3,,2,RADIO_256c2ad58694,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_e156b9658cd7,AP_77475c461d7f,635,AP-EDBLANC36,158.109.XXX.XXX,1747425068
1,44,0,RADIO_aafdcb780ae0,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_f392a9c9a287,AP_3dc3653c7b8c,635,AP-SAB-S213,158.109.XXX.XXX,1747181804
0,1,1,RADIO_f3e4bb7dabd3,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,49.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_f392a9c9a287,AP_3dc3653c7b8c,635,AP-SAB-S213,158.109.XXX.XXX,1747181804
3,,2,RADIO_d50aa1ff0b14,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_f392a9c9a287,AP_3dc3653c7b8c,635,AP-SAB-S213,158.109.XXX.XXX,1747181804
1,36,0,RADIO_c20132220c4c,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,4.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_ece3cd95bcbc,AP_c21975a60599,635,AP-SAB-S233,158.109.XXX.XXX,1747356317
0,6,1,RADIO_993ee86ed78f,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,37.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_ece3cd95bcbc,AP_c21975a60599,635,AP-SAB-S233,158.109.XXX.XXX,1747356317
3,,2,RADIO_f101c46fff82,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_ece3cd95bcbc,AP_c21975a60599,635,AP-SAB-S233,158.109.XXX.XXX,1747356317
1,56,0,RADIO_eef3a107b7a8,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,2.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_1ae1b01e1f92,AP_51ede6f400d8,635,AP-SAB-S121,158.109.XXX.XXX,1747356315
0,11,1,RADIO_4b7e307ebfba,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,55.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_1ae1b01e1f92,AP_51ede6f400d8,635,AP-SAB-S121,158.109.XXX.XXX,1747356315
3,,2,RADIO_8a1ff871880b,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,4,10.6.0.3_90581,Bellaterra,IP_1ae1b01e1f92,AP_51ede6f400d8,635,AP-SAB-S121,158.109.XXX.XXX,1747356315
1,140,0,RADIO_b897361bbedd,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_7bc680748789,AP_15326561fb00,635,AP-SAB-S227,158.109.XXX.XXX,1748814885
0,11,1,RADIO_97307e00f7ae,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,79.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_7bc680748789,AP_15326561fb00,635,AP-SAB-S227,158.109.XXX.XXX,1748814885
3,,2,RADIO_7440d7b92ff1,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_7bc680748789,AP_15326561fb00,635,AP-SAB-S227,158.109.XXX.XXX,1748814885
1,56,0,RADIO_bff1abfb6fe5,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,12.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_49f3ef87c6be,AP_ea493118fdd2,635,AP-EDBLANC20,158.109.XXX.XXX,1748086818
0,6,1,RADIO_229de045b607,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,66.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_49f3ef87c6be,AP_ea493118fdd2,635,AP-EDBLANC20,158.109.XXX.XXX,1748086818
3,,2,RADIO_1999050e8cca,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,7,10.6.0.3_90581,Bellaterra,IP_49f3ef87c6be,AP_ea493118fdd2,635,AP-EDBLANC20,158.109.XXX.XXX,1748086818
1,100,0,RADIO_0db51d475ef1,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,11.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_4bc044501afc,AP_e22ce3fe8d8c,635,AP-SAB-S111,158.109.XXX.XXX,1747181663
0,11,1,RADIO_acd7acfd3bd0,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,51.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_4bc044501afc,AP_e22ce3fe8d8c,635,AP-SAB-S111,158.109.XXX.XXX,1747181663
3,,2,RADIO_0c3806cac3d4,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_4bc044501afc,AP_e22ce3fe8d8c,635,AP-SAB-S111,158.109.XXX.XXX,1747181663
1,40,0,RADIO_0f263cd8f83a,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,8.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_9d9d157908c5,AP_f5a069e5fe06,635,AP-SAB-S002,158.109.XXX.XXX,1747356314
0,1,1,RADIO_f23a632dbcfa,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,44.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_9d9d157908c5,AP_f5a069e5fe06,635,AP-SAB-S002,158.109.XXX.XXX,1747356314
3,,2,RADIO_ff85fb8f9d80,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,4,10.6.0.3_90581,Bellaterra,IP_9d9d157908c5,AP_f5a069e5fe06,635,AP-SAB-S002,158.109.XXX.XXX,1747356314
1,132,0,RADIO_57e162a0d4fd,0,Radio 5 GHz,802.11ax,2x2:2,Up,20.0,9.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_a55385fd27e7,AP_d9408e13deda,635,AP-EDBLANC19,158.109.XXX.XXX,1745940794
0,11,1,RADIO_3d8bf702d403,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,8.0,64.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_a55385fd27e7,AP_d9408e13deda,635,AP-EDBLANC19,158.109.XXX.XXX,1745940794
3,,2,RADIO_124bed4eec39,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_a55385fd27e7,AP_d9408e13deda,635,AP-EDBLANC19,158.109.XXX.XXX,1745940794
